"constructorStandingsId","raceId","constructorId","points.x","position","positionText","wins","constructorRef","name.x","nationality","url.x","constructorResultsId","points.y","status","year","round","circuitId","name.y","date","time","url.y","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time"
21927,623,1,19,1,"1",1,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",12080,2,"\N",1972,4,6,"Monaco Grand Prix","1972-05-14","\N","http://en.wikipedia.org/wiki/1972_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21913,622,66,0,8,"8",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",12075,0,"\N",1972,3,45,"Spanish Grand Prix","1972-05-01","\N","http://en.wikipedia.org/wiki/1972_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21914,622,34,1,7,"7",0,"brabham","Brabham","British","http://en.wikipedia.org/wiki/Brabham",12072,0,"\N",1972,3,45,"Spanish Grand Prix","1972-05-01","\N","http://en.wikipedia.org/wiki/1972_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21912,622,32,15,2,"2",1,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",12067,9,"\N",1972,3,45,"Spanish Grand Prix","1972-05-01","\N","http://en.wikipedia.org/wiki/1972_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21905,621,34,1,7,"7",0,"brabham","Brabham","British","http://en.wikipedia.org/wiki/Brabham",12062,1,"\N",1972,2,30,"South African Grand Prix","1972-03-04","\N","http://en.wikipedia.org/wiki/1972_South_African_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21904,621,66,0,8,"8",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",12064,0,"\N",1972,2,30,"South African Grand Prix","1972-03-04","\N","http://en.wikipedia.org/wiki/1972_South_African_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21895,620,66,0,7,"7",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",12055,0,"\N",1972,1,25,"Argentine Grand Prix","1972-01-23","\N","http://en.wikipedia.org/wiki/1972_Argentine_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21894,620,32,0,8,"8",0,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",12056,0,"\N",1972,1,25,"Argentine Grand Prix","1972-01-23","\N","http://en.wikipedia.org/wiki/1972_Argentine_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21792,642,85,0,12,"12",0,"bellasi","Bellasi","Swiss","http://en.wikipedia.org/wiki/Bellasi",NA,NA,NA,1971,11,46,"United States Grand Prix","1971-10-03","\N","http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21791,642,199,0,11,"11",0,"march-alfa_romeo","March-Alfa Romeo","British","http://en.wikipedia.org/wiki/March_Engineering",11945,0,"\N",1971,11,46,"United States Grand Prix","1971-10-03","\N","http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21780,641,85,0,12,"12",0,"bellasi","Bellasi","Swiss","http://en.wikipedia.org/wiki/Bellasi",NA,NA,NA,1971,10,48,"Canadian Grand Prix","1971-09-19","\N","http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21779,641,201,0,10,"10",0,"lotus-pw","Lotus-Pratt &amp; Whitney","British","http://en.wikipedia.org/wiki/Team_Lotus",NA,NA,NA,1971,10,48,"Canadian Grand Prix","1971-09-19","\N","http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21768,640,85,0,12,"12",0,"bellasi","Bellasi","Swiss","http://en.wikipedia.org/wiki/Bellasi",11928,0,"\N",1971,9,14,"Italian Grand Prix","1971-09-05","\N","http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21767,640,201,0,10,"10",0,"lotus-pw","Lotus-Pratt &amp; Whitney","British","http://en.wikipedia.org/wiki/Team_Lotus",11924,0,"\N",1971,9,14,"Italian Grand Prix","1971-09-05","\N","http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21756,639,201,0,11,"11",0,"lotus-pw","Lotus-Pratt &amp; Whitney","British","http://en.wikipedia.org/wiki/Team_Lotus",NA,NA,NA,1971,8,70,"Austrian Grand Prix","1971-08-15","\N","http://en.wikipedia.org/wiki/1971_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21755,639,66,21,3,"3",1,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11909,9,"\N",1971,8,70,"Austrian Grand Prix","1971-08-15","\N","http://en.wikipedia.org/wiki/1971_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21745,638,201,0,11,"11",0,"lotus-pw","Lotus-Pratt &amp; Whitney","British","http://en.wikipedia.org/wiki/Team_Lotus",NA,NA,NA,1971,7,20,"German Grand Prix","1971-08-01","\N","http://en.wikipedia.org/wiki/1971_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21744,638,199,0,10,"10",0,"march-alfa_romeo","March-Alfa Romeo","British","http://en.wikipedia.org/wiki/March_Engineering",11906,0,"\N",1971,7,20,"German Grand Prix","1971-08-01","\N","http://en.wikipedia.org/wiki/1971_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21734,637,201,0,11,"11",0,"lotus-pw","Lotus-Pratt &amp; Whitney","British","http://en.wikipedia.org/wiki/Team_Lotus",11895,0,"\N",1971,6,9,"British Grand Prix","1971-07-17","\N","http://en.wikipedia.org/wiki/1971_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21733,637,199,0,10,"10",0,"march-alfa_romeo","March-Alfa Romeo","British","http://en.wikipedia.org/wiki/March_Engineering",11896,0,"\N",1971,6,9,"British Grand Prix","1971-07-17","\N","http://en.wikipedia.org/wiki/1971_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21723,636,201,0,11,"11",0,"lotus-pw","Lotus-Pratt &amp; Whitney","British","http://en.wikipedia.org/wiki/Team_Lotus",NA,NA,NA,1971,5,34,"French Grand Prix","1971-07-04","\N","http://en.wikipedia.org/wiki/1971_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21722,636,66,12,3,"3",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11880,3,"\N",1971,5,34,"French Grand Prix","1971-07-04","\N","http://en.wikipedia.org/wiki/1971_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21712,635,201,0,11,"11",0,"lotus-pw","Lotus-Pratt &amp; Whitney","British","http://en.wikipedia.org/wiki/Team_Lotus",11877,0,"\N",1971,4,39,"Dutch Grand Prix","1971-06-20","\N","http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21711,635,66,9,3,"3",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11869,6,"\N",1971,4,39,"Dutch Grand Prix","1971-06-20","\N","http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21701,634,199,0,10,"10",0,"march-alfa_romeo","March-Alfa Romeo","British","http://en.wikipedia.org/wiki/March_Engineering",NA,NA,NA,1971,3,6,"Monaco Grand Prix","1971-05-23","\N","http://en.wikipedia.org/wiki/1971_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21691,633,199,0,10,"10",0,"march-alfa_romeo","March-Alfa Romeo","British","http://en.wikipedia.org/wiki/March_Engineering",NA,NA,NA,1971,2,49,"Spanish Grand Prix","1971-04-18","\N","http://en.wikipedia.org/wiki/1971_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21681,632,66,0,10,"10",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11849,0,"\N",1971,1,30,"South African Grand Prix","1971-03-06","\N","http://en.wikipedia.org/wiki/1971_South_African_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21666,655,86,0,10,"10",0,"tomaso","De Tomaso","Italian","http://en.wikipedia.org/wiki/De_Tomaso",NA,NA,NA,1970,13,32,"Mexican Grand Prix","1970-10-25","\N","http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21662,655,32,59,1,"1",6,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",11837,0,"\N",1970,13,32,"Mexican Grand Prix","1970-10-25","\N","http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21664,655,37,48,3,"3",1,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",11833,3,"\N",1970,13,32,"Mexican Grand Prix","1970-10-25","\N","http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21661,655,66,23,6,"6",1,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11835,1,"\N",1970,13,32,"Mexican Grand Prix","1970-10-25","\N","http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21660,655,6,52,2,"2",4,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",11831,9,"\N",1970,13,32,"Mexican Grand Prix","1970-10-25","\N","http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21654,654,86,0,10,"10",0,"tomaso","De Tomaso","Italian","http://en.wikipedia.org/wiki/De_Tomaso",11829,0,"\N",1970,12,46,"United States Grand Prix","1970-10-04","\N","http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21650,654,32,59,1,"1",6,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",11820,9,"\N",1970,12,46,"United States Grand Prix","1970-10-04","\N","http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21652,654,37,45,3,"3",1,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",11823,2,"\N",1970,12,46,"United States Grand Prix","1970-10-04","\N","http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21649,654,66,22,6,"6",1,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11821,6,"\N",1970,12,46,"United States Grand Prix","1970-10-04","\N","http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21648,654,6,46,2,"2",3,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",11822,3,"\N",1970,12,46,"United States Grand Prix","1970-10-04","\N","http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21638,653,32,50,1,"1",5,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",11816,0,"\N",1970,11,52,"Canadian Grand Prix","1970-09-20","\N","http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21639,653,82,21,6,"6",0,"matra","Matra","French","http://en.wikipedia.org/wiki/Matra",11814,0,"\N",1970,11,52,"Canadian Grand Prix","1970-09-20","\N","http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21640,653,37,43,3,"3",1,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",11810,4,"\N",1970,11,52,"Canadian Grand Prix","1970-09-20","\N","http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21637,653,66,16,7,"7",1,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11811,3,"\N",1970,11,52,"Canadian Grand Prix","1970-09-20","\N","http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21636,653,6,43,2,"2",3,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",11809,9,"\N",1970,11,52,"Canadian Grand Prix","1970-09-20","\N","http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21627,652,32,50,1,"1",5,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",11807,0,"\N",1970,10,14,"Italian Grand Prix","1970-09-06","\N","http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21628,652,82,21,6,"6",0,"matra","Matra","French","http://en.wikipedia.org/wiki/Matra",11800,4,"\N",1970,10,14,"Italian Grand Prix","1970-09-06","\N","http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21626,652,66,13,7,"7",1,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11804,0,"\N",1970,10,14,"Italian Grand Prix","1970-09-06","\N","http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21625,652,6,34,4,"4",2,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",11798,9,"\N",1970,10,14,"Italian Grand Prix","1970-09-06","\N","http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21624,651,85,0,11,"11",0,"bellasi","Bellasi","Swiss","http://en.wikipedia.org/wiki/Bellasi",11797,0,"\N",1970,9,70,"Austrian Grand Prix","1970-08-16","\N","http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21618,651,37,33,2,"2",1,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",11791,0,"\N",1970,9,70,"Austrian Grand Prix","1970-08-16","\N","http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21616,651,32,50,1,"1",5,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",11794,0,"\N",1970,9,70,"Austrian Grand Prix","1970-08-16","\N","http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21615,651,66,13,7,"7",1,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11789,5,"\N",1970,9,70,"Austrian Grand Prix","1970-08-16","\N","http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21614,651,6,25,5,"5",1,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",11787,15,"\N",1970,9,70,"Austrian Grand Prix","1970-08-16","\N","http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21607,650,37,33,2,"2",1,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",11781,0,"\N",1970,8,10,"German Grand Prix","1970-08-02","\N","http://en.wikipedia.org/wiki/1970_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21605,650,32,50,1,"1",5,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",11776,12,"\N",1970,8,10,"German Grand Prix","1970-08-02","\N","http://en.wikipedia.org/wiki/1970_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21604,650,66,10,7,"7",1,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11783,0,"\N",1970,8,10,"German Grand Prix","1970-08-02","\N","http://en.wikipedia.org/wiki/1970_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21603,650,6,16,5,"5",0,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",11777,6,"\N",1970,8,10,"German Grand Prix","1970-08-02","\N","http://en.wikipedia.org/wiki/1970_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21594,649,32,41,1,"1",4,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",11767,9,"\N",1970,7,38,"British Grand Prix","1970-07-18","\N","http://en.wikipedia.org/wiki/1970_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21595,649,82,15,5,"5",0,"matra","Matra","French","http://en.wikipedia.org/wiki/Matra",11774,0,"\N",1970,7,38,"British Grand Prix","1970-07-18","\N","http://en.wikipedia.org/wiki/1970_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21593,649,66,10,6,"6",1,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11772,0,"\N",1970,7,38,"British Grand Prix","1970-07-18","\N","http://en.wikipedia.org/wiki/1970_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21592,649,6,10,7,"7",0,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",11770,3,"\N",1970,7,38,"British Grand Prix","1970-07-18","\N","http://en.wikipedia.org/wiki/1970_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21584,648,32,32,1,"1",3,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",11758,9,"\N",1970,6,51,"French Grand Prix","1970-07-05","\N","http://en.wikipedia.org/wiki/1970_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21586,648,37,31,2,"2",1,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",11759,6,"\N",1970,6,51,"French Grand Prix","1970-07-05","\N","http://en.wikipedia.org/wiki/1970_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21583,648,66,10,6,"6",1,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11763,0,"\N",1970,6,51,"French Grand Prix","1970-07-05","\N","http://en.wikipedia.org/wiki/1970_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21582,648,6,7,7,"7",0,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",11764,0,"\N",1970,6,51,"French Grand Prix","1970-07-05","\N","http://en.wikipedia.org/wiki/1970_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21574,647,32,23,2,"2",2,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",11748,9,"\N",1970,5,39,"Dutch Grand Prix","1970-06-21","\N","http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21576,647,37,25,1,"1",1,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",11749,6,"\N",1970,5,39,"Dutch Grand Prix","1970-06-21","\N","http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21573,647,66,10,6,"6",1,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11753,0,"\N",1970,5,39,"Dutch Grand Prix","1970-06-21","\N","http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21572,647,6,7,7,"7",0,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",11750,4,"\N",1970,5,39,"Dutch Grand Prix","1970-06-21","\N","http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21570,646,187,15,3,"3",0,"mclaren-ford","McLaren-Ford","British","http://en.wikipedia.org/wiki/Team_McLaren",NA,NA,NA,1970,4,13,"Belgian Grand Prix","1970-06-07","\N","http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21565,646,32,14,4,"4",1,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",11746,0,"\N",1970,4,13,"Belgian Grand Prix","1970-06-07","\N","http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21564,646,66,10,6,"6",1,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11741,9,"\N",1970,4,13,"Belgian Grand Prix","1970-06-07","\N","http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21563,646,6,3,7,"7",0,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",11744,3,"\N",1970,4,13,"Belgian Grand Prix","1970-06-07","\N","http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21560,645,86,0,7,"7",0,"tomaso","De Tomaso","Italian","http://en.wikipedia.org/wiki/De_Tomaso",11738,0,"\N",1970,3,6,"Monaco Grand Prix","1970-05-10","\N","http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21558,645,37,13,4,"4",1,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",11737,0,"\N",1970,3,6,"Monaco Grand Prix","1970-05-10","\N","http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21556,645,32,14,3,"3",1,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",11732,9,"\N",1970,3,6,"Monaco Grand Prix","1970-05-10","\N","http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21555,645,66,1,6,"6",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11736,1,"\N",1970,3,6,"Monaco Grand Prix","1970-05-10","\N","http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21554,645,6,0,8,"8",0,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",11739,0,"\N",1970,3,6,"Monaco Grand Prix","1970-05-10","\N","http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21547,644,32,5,4,"4",0,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",11725,3,"\N",1970,2,45,"Spanish Grand Prix","1970-04-19","\N","http://en.wikipedia.org/wiki/1970_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21548,644,82,3,5,"5",0,"matra","Matra","French","http://en.wikipedia.org/wiki/Matra",11727,0,"\N",1970,2,45,"Spanish Grand Prix","1970-04-19","\N","http://en.wikipedia.org/wiki/1970_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21546,644,66,0,6,"6",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",11728,0,"\N",1970,2,45,"Spanish Grand Prix","1970-04-19","\N","http://en.wikipedia.org/wiki/1970_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21545,644,6,0,7,"7",0,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",11729,0,"\N",1970,2,45,"Spanish Grand Prix","1970-04-19","\N","http://en.wikipedia.org/wiki/1970_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21539,643,32,2,5,"5",0,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",11719,2,"\N",1970,1,30,"South African Grand Prix","1970-03-07","\N","http://en.wikipedia.org/wiki/1970_South_African_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
