"constructorStandingsId","raceId","constructorId","points","position","positionText","wins","year","round","circuitId","name.x","date","time","url.x","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time","constructorRef","name.y","nationality","url.y"
26508,954,5,32,6,"6",0,2016,7,7,"Canadian Grand Prix","2016-06-12","18:00:00","http://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso"
26509,954,4,6,9,"9",0,2016,7,7,"Canadian Grand Prix","2016-06-12","18:00:00","http://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
26510,954,1,24,7,"7",0,2016,7,7,"Canadian Grand Prix","2016-06-12","18:00:00","http://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
26511,954,15,0,10,"10",0,2016,7,7,"Canadian Grand Prix","2016-06-12","18:00:00","http://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","sauber","Sauber","Swiss","http://en.wikipedia.org/wiki/Sauber_Motorsport"
26512,954,209,0,11,"11",0,2016,7,7,"Canadian Grand Prix","2016-06-12","18:00:00","http://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","manor","Manor Marussia","British","http://en.wikipedia.org/wiki/Manor_Motorsport"
26525,955,6,177,2,"2",0,2016,8,73,"European Grand Prix","2016-06-19","13:00:00","http://en.wikipedia.org/wiki/2016_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
26526,955,9,140,3,"3",1,2016,8,73,"European Grand Prix","2016-06-19","13:00:00","http://en.wikipedia.org/wiki/2016_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing"
26527,955,3,90,4,"4",0,2016,8,73,"European Grand Prix","2016-06-19","13:00:00","http://en.wikipedia.org/wiki/2016_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
26528,955,210,22,8,"8",0,2016,8,73,"European Grand Prix","2016-06-19","13:00:00","http://en.wikipedia.org/wiki/2016_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","haas","Haas F1 Team","American","http://en.wikipedia.org/wiki/Haas_F1_Team"
26529,955,10,59,5,"5",0,2016,8,73,"European Grand Prix","2016-06-19","13:00:00","http://en.wikipedia.org/wiki/2016_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India"
26530,955,5,32,6,"6",0,2016,8,73,"European Grand Prix","2016-06-19","13:00:00","http://en.wikipedia.org/wiki/2016_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso"
26531,955,4,6,9,"9",0,2016,8,73,"European Grand Prix","2016-06-19","13:00:00","http://en.wikipedia.org/wiki/2016_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
26532,955,1,24,7,"7",0,2016,8,73,"European Grand Prix","2016-06-19","13:00:00","http://en.wikipedia.org/wiki/2016_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
26533,955,15,0,10,"10",0,2016,8,73,"European Grand Prix","2016-06-19","13:00:00","http://en.wikipedia.org/wiki/2016_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","sauber","Sauber","Swiss","http://en.wikipedia.org/wiki/Sauber_Motorsport"
26534,955,209,0,11,"11",0,2016,8,73,"European Grand Prix","2016-06-19","13:00:00","http://en.wikipedia.org/wiki/2016_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","manor","Manor Marussia","British","http://en.wikipedia.org/wiki/Manor_Motorsport"
26535,956,131,295,1,"1",8,2016,9,70,"Austrian Grand Prix","2016-07-03","12:00:00","http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mercedes","Mercedes","German","http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One"
26536,956,6,192,2,"2",0,2016,9,70,"Austrian Grand Prix","2016-07-03","12:00:00","http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
26537,956,9,168,3,"3",1,2016,9,70,"Austrian Grand Prix","2016-07-03","12:00:00","http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing"
26538,956,3,92,4,"4",0,2016,9,70,"Austrian Grand Prix","2016-07-03","12:00:00","http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
26539,956,210,28,8,"8",0,2016,9,70,"Austrian Grand Prix","2016-07-03","12:00:00","http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","haas","Haas F1 Team","American","http://en.wikipedia.org/wiki/Haas_F1_Team"
26540,956,10,59,5,"5",0,2016,9,70,"Austrian Grand Prix","2016-07-03","12:00:00","http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India"
26541,956,5,36,6,"6",0,2016,9,70,"Austrian Grand Prix","2016-07-03","12:00:00","http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso"
26542,956,4,6,9,"9",0,2016,9,70,"Austrian Grand Prix","2016-07-03","12:00:00","http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
26543,956,1,32,7,"7",0,2016,9,70,"Austrian Grand Prix","2016-07-03","12:00:00","http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
26544,956,15,0,11,"11",0,2016,9,70,"Austrian Grand Prix","2016-07-03","12:00:00","http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","sauber","Sauber","Swiss","http://en.wikipedia.org/wiki/Sauber_Motorsport"
26545,956,209,1,10,"10",0,2016,9,70,"Austrian Grand Prix","2016-07-03","12:00:00","http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","manor","Manor Marussia","British","http://en.wikipedia.org/wiki/Manor_Motorsport"
26546,957,131,335,1,"1",9,2016,10,9,"British Grand Prix","2016-07-10","12:00:00","http://en.wikipedia.org/wiki/2016_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mercedes","Mercedes","German","http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One"
26547,957,6,204,2,"2",0,2016,10,9,"British Grand Prix","2016-07-10","12:00:00","http://en.wikipedia.org/wiki/2016_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
26548,957,9,198,3,"3",1,2016,10,9,"British Grand Prix","2016-07-10","12:00:00","http://en.wikipedia.org/wiki/2016_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing"
26549,957,3,92,4,"4",0,2016,10,9,"British Grand Prix","2016-07-10","12:00:00","http://en.wikipedia.org/wiki/2016_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
26550,957,210,28,8,"8",0,2016,10,9,"British Grand Prix","2016-07-10","12:00:00","http://en.wikipedia.org/wiki/2016_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","haas","Haas F1 Team","American","http://en.wikipedia.org/wiki/Haas_F1_Team"
26551,957,10,73,5,"5",0,2016,10,9,"British Grand Prix","2016-07-10","12:00:00","http://en.wikipedia.org/wiki/2016_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India"
26552,957,5,41,6,"6",0,2016,10,9,"British Grand Prix","2016-07-10","12:00:00","http://en.wikipedia.org/wiki/2016_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso"
26553,957,4,6,9,"9",0,2016,10,9,"British Grand Prix","2016-07-10","12:00:00","http://en.wikipedia.org/wiki/2016_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
26554,957,1,32,7,"7",0,2016,10,9,"British Grand Prix","2016-07-10","12:00:00","http://en.wikipedia.org/wiki/2016_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
26555,957,15,0,11,"11",0,2016,10,9,"British Grand Prix","2016-07-10","12:00:00","http://en.wikipedia.org/wiki/2016_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","sauber","Sauber","Swiss","http://en.wikipedia.org/wiki/Sauber_Motorsport"
26556,957,209,1,10,"10",0,2016,10,9,"British Grand Prix","2016-07-10","12:00:00","http://en.wikipedia.org/wiki/2016_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","manor","Manor Marussia","British","http://en.wikipedia.org/wiki/Manor_Motorsport"
26568,958,131,378,1,"1",10,2016,11,11,"Hungarian Grand Prix","2016-07-24","12:00:00","http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mercedes","Mercedes","German","http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One"
26569,958,6,224,2,"2",0,2016,11,11,"Hungarian Grand Prix","2016-07-24","12:00:00","http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
26570,958,9,223,3,"3",1,2016,11,11,"Hungarian Grand Prix","2016-07-24","12:00:00","http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing"
26571,958,3,94,4,"4",0,2016,11,11,"Hungarian Grand Prix","2016-07-24","12:00:00","http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
26572,958,210,28,8,"8",0,2016,11,11,"Hungarian Grand Prix","2016-07-24","12:00:00","http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","haas","Haas F1 Team","American","http://en.wikipedia.org/wiki/Haas_F1_Team"
26573,958,10,74,5,"5",0,2016,11,11,"Hungarian Grand Prix","2016-07-24","12:00:00","http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India"
26574,958,5,45,6,"6",0,2016,11,11,"Hungarian Grand Prix","2016-07-24","12:00:00","http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso"
26575,958,4,6,9,"9",0,2016,11,11,"Hungarian Grand Prix","2016-07-24","12:00:00","http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
26576,958,1,38,7,"7",0,2016,11,11,"Hungarian Grand Prix","2016-07-24","12:00:00","http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
26577,958,15,0,11,"11",0,2016,11,11,"Hungarian Grand Prix","2016-07-24","12:00:00","http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","sauber","Sauber","Swiss","http://en.wikipedia.org/wiki/Sauber_Motorsport"
26578,958,209,1,10,"10",0,2016,11,11,"Hungarian Grand Prix","2016-07-24","12:00:00","http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","manor","Manor Marussia","British","http://en.wikipedia.org/wiki/Manor_Motorsport"
26579,959,131,415,1,"1",11,2016,12,10,"German Grand Prix","2016-07-31","12:00:00","http://en.wikipedia.org/wiki/2016_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mercedes","Mercedes","German","http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One"
26580,959,6,242,3,"3",0,2016,12,10,"German Grand Prix","2016-07-31","12:00:00","http://en.wikipedia.org/wiki/2016_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
26581,959,9,256,2,"2",1,2016,12,10,"German Grand Prix","2016-07-31","12:00:00","http://en.wikipedia.org/wiki/2016_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing"
26582,959,3,96,4,"4",0,2016,12,10,"German Grand Prix","2016-07-31","12:00:00","http://en.wikipedia.org/wiki/2016_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
26583,959,210,28,8,"8",0,2016,12,10,"German Grand Prix","2016-07-31","12:00:00","http://en.wikipedia.org/wiki/2016_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","haas","Haas F1 Team","American","http://en.wikipedia.org/wiki/Haas_F1_Team"
26584,959,10,81,5,"5",0,2016,12,10,"German Grand Prix","2016-07-31","12:00:00","http://en.wikipedia.org/wiki/2016_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India"
26585,959,5,45,6,"6",0,2016,12,10,"German Grand Prix","2016-07-31","12:00:00","http://en.wikipedia.org/wiki/2016_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso"
26586,959,4,6,9,"9",0,2016,12,10,"German Grand Prix","2016-07-31","12:00:00","http://en.wikipedia.org/wiki/2016_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
26587,959,1,42,7,"7",0,2016,12,10,"German Grand Prix","2016-07-31","12:00:00","http://en.wikipedia.org/wiki/2016_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
26588,959,15,0,11,"11",0,2016,12,10,"German Grand Prix","2016-07-31","12:00:00","http://en.wikipedia.org/wiki/2016_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","sauber","Sauber","Swiss","http://en.wikipedia.org/wiki/Sauber_Motorsport"
26589,959,209,1,10,"10",0,2016,12,10,"German Grand Prix","2016-07-31","12:00:00","http://en.wikipedia.org/wiki/2016_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","manor","Manor Marussia","British","http://en.wikipedia.org/wiki/Manor_Motorsport"
26590,960,131,455,1,"1",12,2016,13,13,"Belgian Grand Prix","2016-08-28","12:00:00","http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mercedes","Mercedes","German","http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One"
26591,960,6,252,3,"3",0,2016,13,13,"Belgian Grand Prix","2016-08-28","12:00:00","http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
26592,960,9,274,2,"2",1,2016,13,13,"Belgian Grand Prix","2016-08-28","12:00:00","http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing"
26593,960,3,101,5,"5",0,2016,13,13,"Belgian Grand Prix","2016-08-28","12:00:00","http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
26594,960,210,28,8,"8",0,2016,13,13,"Belgian Grand Prix","2016-08-28","12:00:00","http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","haas","Haas F1 Team","American","http://en.wikipedia.org/wiki/Haas_F1_Team"
26595,960,10,103,4,"4",0,2016,13,13,"Belgian Grand Prix","2016-08-28","12:00:00","http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India"
26596,960,5,45,7,"7",0,2016,13,13,"Belgian Grand Prix","2016-08-28","12:00:00","http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso"
26597,960,4,6,9,"9",0,2016,13,13,"Belgian Grand Prix","2016-08-28","12:00:00","http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
26598,960,1,48,6,"6",0,2016,13,13,"Belgian Grand Prix","2016-08-28","12:00:00","http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren"
26599,960,15,0,11,"11",0,2016,13,13,"Belgian Grand Prix","2016-08-28","12:00:00","http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","sauber","Sauber","Swiss","http://en.wikipedia.org/wiki/Sauber_Motorsport"
26600,960,209,1,10,"10",0,2016,13,13,"Belgian Grand Prix","2016-08-28","12:00:00","http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","manor","Manor Marussia","British","http://en.wikipedia.org/wiki/Manor_Motorsport"
26601,961,131,498,1,"1",13,2016,14,14,"Italian Grand Prix","2016-09-04","12:00:00","http://en.wikipedia.org/wiki/2016_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mercedes","Mercedes","German","http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One"
26602,961,6,279,3,"3",0,2016,14,14,"Italian Grand Prix","2016-09-04","12:00:00","http://en.wikipedia.org/wiki/2016_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari"
26603,961,9,290,2,"2",1,2016,14,14,"Italian Grand Prix","2016-09-04","12:00:00","http://en.wikipedia.org/wiki/2016_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","red_bull","Red Bull","Austrian","http://en.wikipedia.org/wiki/Red_Bull_Racing"
26604,961,3,111,4,"4",0,2016,14,14,"Italian Grand Prix","2016-09-04","12:00:00","http://en.wikipedia.org/wiki/2016_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","williams","Williams","British","http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering"
26605,961,210,28,8,"8",0,2016,14,14,"Italian Grand Prix","2016-09-04","12:00:00","http://en.wikipedia.org/wiki/2016_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","haas","Haas F1 Team","American","http://en.wikipedia.org/wiki/Haas_F1_Team"
26606,961,10,108,5,"5",0,2016,14,14,"Italian Grand Prix","2016-09-04","12:00:00","http://en.wikipedia.org/wiki/2016_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","force_india","Force India","Indian","http://en.wikipedia.org/wiki/Racing_Point_Force_India"
26607,961,5,45,7,"7",0,2016,14,14,"Italian Grand Prix","2016-09-04","12:00:00","http://en.wikipedia.org/wiki/2016_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","toro_rosso","Toro Rosso","Italian","http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso"
26608,961,4,6,9,"9",0,2016,14,14,"Italian Grand Prix","2016-09-04","12:00:00","http://en.wikipedia.org/wiki/2016_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","renault","Renault","French","http://en.wikipedia.org/wiki/Renault_in_Formula_One"
